trx_id,product_id,trx_date,units
DQTrx599271,DQProduk-009,30042025,1
DQTrx599274,DQProduk-009,30042025,3
DQTrx599281,DQProduk-001,30042025,1
DQTrx599282,DQProduk-019,30042025,2
DQTrx599288,DQProduk-009,30042025,3
DQTrx599291,DQProduk-003,30042025,1
DQTrx599292,DQProduk-001,30042025,1
DQTrx599295,DQProduk-019,30042025,4
DQTrx599299,DQProduk-019,30042025,1
DQTrx599304,DQProduk-019,30042025,1
DQTrx599305,DQProduk-003,30042025,6
DQTrx599312,DQProduk-001,30042025,1
DQTrx599313,DQProduk-003,30042025,1
DQTrx599315,DQProduk-001,30042025,1
DQTrx599317,DQProduk-009,30042025,1
DQTrx599324,DQProduk-019,30042025,1
DQTrx599327,DQProduk-001,30042025,1
DQTrx599328,DQProduk-003,30042025,3
DQTrx599329,DQProduk-003,30042025,2
DQTrx599337,DQProduk-009,30042025,1
DQTrx599342,DQProduk-003,30042025,5
DQTrx599343,DQProduk-019,30042025,7
DQTrx599344,DQProduk-019,30042025,6
DQTrx599346,DQProduk-003,30042025,1
DQTrx599357,DQProduk-009,30042025,5
DQTrx599360,DQProduk-019,30042025,1
DQTrx599362,DQProduk-009,30042025,6
DQTrx599367,DQProduk-019,30042025,6
DQTrx599369,DQProduk-001,30042025,1
DQTrx599371,DQProduk-019,30042025,4
DQTrx599373,DQProduk-001,30042025,1
DQTrx599377,DQProduk-009,30042025,3
DQTrx599392,DQProduk-003,30042025,3
DQTrx599396,DQProduk-003,30042025,6
DQTrx599399,DQProduk-001,30042025,1
DQTrx599402,DQProduk-001,30042025,1
DQTrx599408,DQProduk-019,30042025,5
DQTrx599418,DQProduk-019,30042025,2
DQTrx599421,DQProduk-019,30042025,1
DQTrx599422,DQProduk-019,30042025,1
DQTrx599431,DQProduk-019,30042025,2
DQTrx599432,DQProduk-003,30042025,2
DQTrx599433,DQProduk-019,30042025,3
DQTrx599434,DQProduk-009,30042025,1
DQTrx599436,DQProduk-009,30042025,2
DQTrx599439,DQProduk-003,30042025,1
DQTrx599447,DQProduk-019,30042025,7
DQTrx599452,DQProduk-003,30042025,1
DQTrx599458,DQProduk-009,30042025,3
DQTrx599473,DQProduk-019,30042025,3
DQTrx599476,DQProduk-019,30042025,4
DQTrx599482,DQProduk-001,30042025,1
DQTrx599485,DQProduk-019,30042025,2
DQTrx599487,DQProduk-003,30042025,1
DQTrx599490,DQProduk-003,30042025,1
DQTrx599492,DQProduk-019,30042025,3
DQTrx599498,DQProduk-019,30042025,1
DQTrx599501,DQProduk-019,30042025,1
DQTrx599504,DQProduk-019,30042025,1
DQTrx599509,DQProduk-003,30042025,1
DQTrx599515,DQProduk-019,30042025,1
DQTrx599519,DQProduk-019,30042025,7
DQTrx599521,DQProduk-009,30042025,3
DQTrx599524,DQProduk-019,30042025,4
DQTrx599528,DQProduk-019,30042025,3
DQTrx599539,DQProduk-019,30042025,2
DQTrx599540,DQProduk-003,30042025,2
DQTrx599542,DQProduk-019,30042025,2
DQTrx599543,DQProduk-003,30042025,1
DQTrx599547,DQProduk-001,30042025,1
DQTrx599551,DQProduk-019,30042025,1
DQTrx599553,DQProduk-001,30042025,1
DQTrx599558,DQProduk-019,30042025,1
DQTrx599563,DQProduk-019,30042025,1
DQTrx599565,DQProduk-009,30042025,3
DQTrx599566,DQProduk-019,30042025,6
DQTrx599571,DQProduk-009,30042025,3
DQTrx599572,DQProduk-019,30042025,1
DQTrx599577,DQProduk-003,30042025,1
DQTrx599578,DQProduk-019,30042025,2
DQTrx599579,DQProduk-003,30042025,1
DQTrx599580,DQProduk-019,30042025,7
DQTrx599586,DQProduk-019,30042025,1
DQTrx599588,DQProduk-019,30042025,1
DQTrx599593,DQProduk-019,30042025,7
DQTrx599596,DQProduk-003,30042025,1
DQTrx599603,DQProduk-003,30042025,4
DQTrx599604,DQProduk-001,30042025,1
DQTrx599605,DQProduk-009,30042025,1
DQTrx599608,DQProduk-001,30042025,1
DQTrx599618,DQProduk-001,30042025,1
DQTrx599622,DQProduk-003,30042025,3
DQTrx599623,DQProduk-003,30042025,3
DQTrx599627,DQProduk-019,30042025,4
DQTrx599628,DQProduk-001,30042025,1
DQTrx599633,DQProduk-001,30042025,1
DQTrx599635,DQProduk-019,30042025,3
DQTrx599643,DQProduk-001,30042025,1
DQTrx599644,DQProduk-003,30042025,3
DQTrx599649,DQProduk-009,30042025,1
DQTrx599651,DQProduk-009,30042025,6
DQTrx599660,DQProduk-019,30042025,7
DQTrx599662,DQProduk-019,30042025,1
DQTrx599666,DQProduk-009,30042025,3
DQTrx599684,DQProduk-019,30042025,1
DQTrx599685,DQProduk-001,30042025,1
DQTrx599688,DQProduk-009,30042025,2
DQTrx599693,DQProduk-001,30042025,1
DQTrx599698,DQProduk-003,30042025,3
DQTrx599701,DQProduk-001,30042025,1
DQTrx599708,DQProduk-001,30042025,1
DQTrx599714,DQProduk-019,30042025,2
DQTrx599716,DQProduk-019,30042025,1
DQTrx599717,DQProduk-003,30042025,3
DQTrx599720,DQProduk-019,30042025,2
DQTrx599724,DQProduk-001,30042025,1
DQTrx599727,DQProduk-009,30042025,2
DQTrx599736,DQProduk-019,30042025,1
DQTrx599737,DQProduk-003,30042025,4
DQTrx599741,DQProduk-019,30042025,1
DQTrx599751,DQProduk-003,30042025,1
DQTrx599752,DQProduk-001,30042025,1
DQTrx599754,DQProduk-001,30042025,1
DQTrx599755,DQProduk-001,30042025,1
DQTrx599759,DQProduk-019,30042025,1
DQTrx599761,DQProduk-019,30042025,1
DQTrx599765,DQProduk-019,30042025,3
DQTrx599767,DQProduk-019,30042025,1
DQTrx599770,DQProduk-019,30042025,3
DQTrx599772,DQProduk-019,30042025,2
DQTrx599775,DQProduk-003,30042025,5
DQTrx599776,DQProduk-009,30042025,2
DQTrx599781,DQProduk-019,30042025,1
DQTrx599782,DQProduk-019,30042025,1
DQTrx599785,DQProduk-003,30042025,1
DQTrx599787,DQProduk-019,30042025,7
DQTrx599790,DQProduk-001,30042025,1
DQTrx599794,DQProduk-019,30042025,3
DQTrx599798,DQProduk-009,30042025,1
DQTrx599801,DQProduk-003,30042025,3
DQTrx599802,DQProduk-019,30042025,4
DQTrx599804,DQProduk-019,30042025,9
DQTrx599805,DQProduk-003,30042025,2
DQTrx599806,DQProduk-001,30042025,1
DQTrx599808,DQProduk-001,30042025,1
DQTrx599811,DQProduk-019,30042025,4
DQTrx599814,DQProduk-019,30042025,1
DQTrx599823,DQProduk-003,30042025,1
DQTrx599824,DQProduk-003,30042025,3
DQTrx599826,DQProduk-019,30042025,2
DQTrx599827,DQProduk-019,30042025,5
DQTrx599830,DQProduk-001,30042025,1
DQTrx599831,DQProduk-003,30042025,1
DQTrx599834,DQProduk-003,30042025,4
DQTrx599837,DQProduk-009,30042025,1
DQTrx599840,DQProduk-019,30042025,6
DQTrx599843,DQProduk-003,30042025,4
DQTrx599845,DQProduk-019,30042025,7
DQTrx599849,DQProduk-019,30042025,1
DQTrx599852,DQProduk-001,30042025,1
DQTrx599853,DQProduk-009,30042025,6
DQTrx599855,DQProduk-001,30042025,1
DQTrx599856,DQProduk-009,30042025,3
DQTrx599862,DQProduk-001,30042025,1
DQTrx599865,DQProduk-009,30042025,2
DQTrx599868,DQProduk-003,30042025,1
DQTrx599871,DQProduk-019,30042025,3
DQTrx599874,DQProduk-019,30042025,1
DQTrx599875,DQProduk-003,30042025,2
DQTrx599884,DQProduk-019,30042025,5
DQTrx599889,DQProduk-019,30042025,1
DQTrx599891,DQProduk-001,30042025,1
DQTrx599898,DQProduk-001,30042025,1
DQTrx599901,DQProduk-019,30042025,3
DQTrx599904,DQProduk-003,30042025,3
DQTrx599906,DQProduk-003,30042025,3
DQTrx599908,DQProduk-009,30042025,2
DQTrx599912,DQProduk-019,30042025,1
DQTrx599913,DQProduk-001,30042025,1
DQTrx599917,DQProduk-003,30042025,3
DQTrx599918,DQProduk-019,30042025,1
DQTrx599921,DQProduk-019,30042025,1
DQTrx599922,DQProduk-019,30042025,4
DQTrx599924,DQProduk-019,30042025,3
DQTrx599925,DQProduk-001,30042025,1
DQTrx599927,DQProduk-003,30042025,3
DQTrx599930,DQProduk-003,30042025,1
DQTrx599931,DQProduk-001,30042025,1
DQTrx599936,DQProduk-009,30042025,1
DQTrx599938,DQProduk-019,30042025,1
DQTrx599940,DQProduk-001,30042025,1
DQTrx599941,DQProduk-003,30042025,2
DQTrx599943,DQProduk-003,30042025,1
DQTrx599945,DQProduk-019,30042025,3
DQTrx599946,DQProduk-003,30042025,3
DQTrx599952,DQProduk-019,30042025,5
DQTrx599965,DQProduk-019,30042025,1
DQTrx599970,DQProduk-001,30042025,1
DQTrx599971,DQProduk-003,30042025,2
DQTrx599977,DQProduk-003,30042025,3
DQTrx599979,DQProduk-009,30042025,3
DQTrx599980,DQProduk-003,30042025,2
DQTrx599983,DQProduk-003,30042025,1
DQTrx599986,DQProduk-019,30042025,5
DQTrx599991,DQProduk-019,30042025,3
DQTrx599999,DQProduk-019,30042025,2
DQTrx600002,DQProduk-009,30042025,3
DQTrx600010,DQProduk-019,30042025,3
DQTrx600018,DQProduk-019,30042025,1
DQTrx600020,DQProduk-019,30042025,4
DQTrx600021,DQProduk-019,30042025,1
DQTrx600024,DQProduk-003,30042025,1
DQTrx600030,DQProduk-001,30042025,1
DQTrx600032,DQProduk-019,30042025,3
DQTrx600035,DQProduk-019,30042025,1
DQTrx600039,DQProduk-001,30042025,1
DQTrx600043,DQProduk-019,30042025,1
DQTrx600045,DQProduk-019,30042025,2
DQTrx600049,DQProduk-003,30042025,1
DQTrx600051,DQProduk-019,30042025,1
DQTrx600052,DQProduk-009,30042025,2
DQTrx600053,DQProduk-009,30042025,1
DQTrx600057,DQProduk-003,30042025,4
DQTrx600063,DQProduk-003,30042025,2
DQTrx600064,DQProduk-003,30042025,3
DQTrx600071,DQProduk-019,30042025,6
DQTrx600073,DQProduk-009,30042025,1
DQTrx600076,DQProduk-003,30042025,1
DQTrx600077,DQProduk-001,30042025,1
DQTrx600079,DQProduk-003,30042025,3
DQTrx600086,DQProduk-001,30042025,2
DQTrx600088,DQProduk-009,30042025,2
DQTrx600098,DQProduk-019,30042025,1
DQTrx600102,DQProduk-003,30042025,1
DQTrx600103,DQProduk-019,30042025,1
DQTrx600104,DQProduk-003,30042025,4
DQTrx600107,DQProduk-009,30042025,1
DQTrx600119,DQProduk-019,30042025,1
DQTrx600132,DQProduk-009,30042025,5
DQTrx600133,DQProduk-019,30042025,2
DQTrx600134,DQProduk-003,30042025,3
DQTrx600136,DQProduk-019,30042025,1
DQTrx600141,DQProduk-003,30042025,9
DQTrx600144,DQProduk-001,30042025,1
DQTrx600153,DQProduk-019,30042025,5
DQTrx600154,DQProduk-003,30042025,7
DQTrx600155,DQProduk-019,30042025,5
DQTrx600158,DQProduk-001,30042025,1
DQTrx600160,DQProduk-001,30042025,2
DQTrx600162,DQProduk-019,30042025,1
DQTrx600168,DQProduk-001,30042025,1
DQTrx600174,DQProduk-001,30042025,1
DQTrx600175,DQProduk-019,30042025,2
DQTrx600177,DQProduk-019,30042025,1
DQTrx600181,DQProduk-003,30042025,1
DQTrx600185,DQProduk-001,30042025,1
DQTrx600187,DQProduk-001,30042025,1
DQTrx600189,DQProduk-019,30042025,1
DQTrx600192,DQProduk-001,30042025,1
DQTrx600197,DQProduk-019,30042025,1
DQTrx600200,DQProduk-003,30042025,1
DQTrx600211,DQProduk-001,30042025,1
DQTrx600213,DQProduk-001,30042025,1
DQTrx600214,DQProduk-019,30042025,1
DQTrx600215,DQProduk-003,30042025,1
DQTrx600217,DQProduk-003,30042025,3
DQTrx600221,DQProduk-019,30042025,4
DQTrx600226,DQProduk-019,30042025,6
DQTrx600229,DQProduk-009,30042025,2
DQTrx600232,DQProduk-019,30042025,1
DQTrx600233,DQProduk-009,30042025,6
DQTrx600245,DQProduk-019,30042025,1
DQTrx600248,DQProduk-019,30042025,3
DQTrx600251,DQProduk-003,30042025,3
DQTrx600253,DQProduk-019,30042025,1
DQTrx600255,DQProduk-019,30042025,1
DQTrx600256,DQProduk-009,30042025,2
DQTrx600261,DQProduk-019,30042025,1
DQTrx600270,DQProduk-019,30042025,1
DQTrx600276,DQProduk-019,30042025,1
DQTrx600278,DQProduk-019,30042025,2
DQTrx600292,DQProduk-009,30042025,1
DQTrx600293,DQProduk-019,30042025,3
DQTrx600295,DQProduk-003,30042025,3
DQTrx600301,DQProduk-019,30042025,3
DQTrx600303,DQProduk-019,30042025,5
DQTrx600304,DQProduk-009,30042025,1
DQTrx600316,DQProduk-001,30042025,1
DQTrx600322,DQProduk-003,30042025,1
DQTrx600342,DQProduk-019,30042025,4
DQTrx600343,DQProduk-019,30042025,4
DQTrx600345,DQProduk-003,30042025,1
DQTrx600351,DQProduk-001,30042025,1
DQTrx600352,DQProduk-003,30042025,3
DQTrx600353,DQProduk-019,30042025,3
DQTrx600354,DQProduk-003,30042025,3
DQTrx600357,DQProduk-019,30042025,3
DQTrx600359,DQProduk-019,30042025,1
DQTrx600362,DQProduk-019,30042025,1
DQTrx600365,DQProduk-019,30042025,3
DQTrx600369,DQProduk-001,30042025,1
DQTrx600371,DQProduk-009,30042025,1
DQTrx600373,DQProduk-003,30042025,8
DQTrx600378,DQProduk-003,30042025,3
DQTrx600392,DQProduk-019,30042025,1
DQTrx600395,DQProduk-003,30042025,1
DQTrx600396,DQProduk-001,30042025,1
DQTrx600397,DQProduk-019,30042025,1
DQTrx600399,DQProduk-009,30042025,2
DQTrx600407,DQProduk-003,30042025,2
DQTrx600408,DQProduk-003,30042025,2
DQTrx600415,DQProduk-019,30042025,1
DQTrx600420,DQProduk-019,30042025,6
DQTrx600421,DQProduk-009,30042025,1
DQTrx600423,DQProduk-009,30042025,1
DQTrx600424,DQProduk-019,30042025,3
DQTrx600430,DQProduk-003,30042025,5
DQTrx600435,DQProduk-019,30042025,4
DQTrx600445,DQProduk-003,30042025,3
DQTrx600458,DQProduk-003,30042025,3
DQTrx600459,DQProduk-019,30042025,1
DQTrx600465,DQProduk-019,30042025,1
DQTrx600467,DQProduk-001,30042025,1
DQTrx600475,DQProduk-001,30042025,1
DQTrx600478,DQProduk-019,30042025,1
DQTrx600480,DQProduk-001,30042025,1
DQTrx600481,DQProduk-019,30042025,1
DQTrx600482,DQProduk-003,30042025,1
DQTrx600483,DQProduk-009,30042025,1
DQTrx600485,DQProduk-019,30042025,4
DQTrx600492,DQProduk-001,30042025,1
DQTrx600493,DQProduk-001,30042025,1
DQTrx600496,DQProduk-009,30042025,3
DQTrx600500,DQProduk-019,30042025,1
DQTrx600505,DQProduk-003,30042025,1
DQTrx600509,DQProduk-009,30042025,1
DQTrx600512,DQProduk-003,30042025,2
DQTrx600513,DQProduk-019,30042025,1
DQTrx600517,DQProduk-009,30042025,1
DQTrx600518,DQProduk-003,30042025,4
DQTrx600520,DQProduk-019,30042025,2
DQTrx600522,DQProduk-019,30042025,1
DQTrx600523,DQProduk-003,30042025,1
DQTrx600526,DQProduk-003,30042025,1
DQTrx600528,DQProduk-019,30042025,1
DQTrx600531,DQProduk-009,30042025,1
DQTrx600534,DQProduk-019,30042025,7
DQTrx600538,DQProduk-019,30042025,1
DQTrx600539,DQProduk-009,30042025,1
DQTrx600546,DQProduk-019,30042025,3
DQTrx600548,DQProduk-001,30042025,1
DQTrx600549,DQProduk-003,30042025,3
DQTrx600550,DQProduk-019,30042025,1
DQTrx600551,DQProduk-009,30042025,1
DQTrx600552,DQProduk-009,30042025,3
DQTrx600557,DQProduk-003,30042025,1
DQTrx600559,DQProduk-009,30042025,2
DQTrx600565,DQProduk-003,30042025,1
DQTrx600568,DQProduk-019,30042025,4
DQTrx600571,DQProduk-003,30042025,2
DQTrx600573,DQProduk-003,30042025,2
DQTrx600577,DQProduk-019,30042025,1
DQTrx600580,DQProduk-019,30042025,3
DQTrx600581,DQProduk-009,30042025,1
DQTrx600585,DQProduk-009,30042025,2
DQTrx600587,DQProduk-019,30042025,7
DQTrx600590,DQProduk-019,30042025,3
DQTrx600592,DQProduk-019,30042025,1
DQTrx600597,DQProduk-003,30042025,1
DQTrx600603,DQProduk-019,30042025,1
DQTrx600605,DQProduk-019,30042025,6
DQTrx600606,DQProduk-019,30042025,1
DQTrx600608,DQProduk-019,30042025,1
DQTrx600609,DQProduk-009,30042025,1
DQTrx600614,DQProduk-003,30042025,2
DQTrx600616,DQProduk-001,30042025,1
DQTrx600620,DQProduk-003,30042025,1
DQTrx600623,DQProduk-003,30042025,3
DQTrx600624,DQProduk-019,30042025,1
DQTrx600626,DQProduk-009,30042025,1
DQTrx600627,DQProduk-001,30042025,1
DQTrx600629,DQProduk-009,30042025,1
DQTrx600630,DQProduk-001,30042025,1
DQTrx600634,DQProduk-003,30042025,1
DQTrx600636,DQProduk-009,30042025,1
DQTrx600644,DQProduk-009,30042025,1
DQTrx600645,DQProduk-009,30042025,3
DQTrx600648,DQProduk-009,30042025,1
DQTrx600650,DQProduk-019,30042025,1
DQTrx600652,DQProduk-001,30042025,1
DQTrx600656,DQProduk-009,30042025,1
DQTrx600660,DQProduk-009,30042025,1
DQTrx600663,DQProduk-009,30042025,1
DQTrx600664,DQProduk-003,30042025,6
DQTrx600677,DQProduk-003,30042025,1
DQTrx600682,DQProduk-003,30042025,6
DQTrx600695,DQProduk-003,30042025,1
DQTrx600712,DQProduk-003,30042025,3
DQTrx600716,DQProduk-001,30042025,1
DQTrx600717,DQProduk-019,30042025,4
DQTrx600719,DQProduk-019,30042025,1
DQTrx600723,DQProduk-009,30042025,3
DQTrx600729,DQProduk-003,30042025,4
DQTrx600730,DQProduk-019,30042025,1
DQTrx600736,DQProduk-001,30042025,1
DQTrx600737,DQProduk-003,30042025,7
DQTrx600740,DQProduk-009,30042025,2
DQTrx600742,DQProduk-019,30042025,1
DQTrx600743,DQProduk-001,30042025,1
DQTrx600746,DQProduk-003,30042025,1
DQTrx600752,DQProduk-001,30042025,1
DQTrx600759,DQProduk-003,30042025,3
DQTrx600760,DQProduk-019,30042025,1
DQTrx600762,DQProduk-009,30042025,3
DQTrx600767,DQProduk-009,30042025,1
DQTrx600769,DQProduk-019,30042025,1
DQTrx600770,DQProduk-009,30042025,2
DQTrx600771,DQProduk-019,30042025,1
DQTrx600773,DQProduk-003,30042025,2
DQTrx600774,DQProduk-019,30042025,1
DQTrx600779,DQProduk-001,30042025,1
DQTrx600780,DQProduk-001,30042025,1
DQTrx600781,DQProduk-019,30042025,7
DQTrx600787,DQProduk-003,30042025,2
DQTrx600788,DQProduk-019,30042025,4
DQTrx600789,DQProduk-019,30042025,1
DQTrx600791,DQProduk-003,30042025,1
DQTrx600792,DQProduk-009,30042025,1
DQTrx600802,DQProduk-001,30042025,1
DQTrx600803,DQProduk-009,30042025,1
DQTrx600807,DQProduk-003,30042025,2
DQTrx600808,DQProduk-001,30042025,1
DQTrx600811,DQProduk-019,30042025,4
DQTrx600814,DQProduk-003,30042025,4
DQTrx600821,DQProduk-019,30042025,1
DQTrx600822,DQProduk-019,30042025,6
DQTrx600825,DQProduk-019,30042025,1
DQTrx600826,DQProduk-019,30042025,5
DQTrx600835,DQProduk-001,30042025,1
DQTrx600839,DQProduk-019,30042025,1
DQTrx600843,DQProduk-019,30042025,1
DQTrx600846,DQProduk-019,30042025,1
DQTrx600848,DQProduk-019,30042025,3
DQTrx600852,DQProduk-003,30042025,2
DQTrx600855,DQProduk-009,30042025,2
DQTrx600856,DQProduk-019,30042025,1
DQTrx600863,DQProduk-003,30042025,4
DQTrx600871,DQProduk-019,30042025,3
DQTrx600873,DQProduk-003,30042025,1
DQTrx600878,DQProduk-001,30042025,1
DQTrx600881,DQProduk-019,30042025,4
DQTrx600884,DQProduk-001,30042025,1
DQTrx600891,DQProduk-019,30042025,1
DQTrx600893,DQProduk-003,30042025,1
DQTrx600894,DQProduk-001,30042025,1
DQTrx600899,DQProduk-001,30042025,1
DQTrx600901,DQProduk-003,30042025,1
DQTrx600902,DQProduk-001,30042025,1
DQTrx600903,DQProduk-001,30042025,1
DQTrx600909,DQProduk-001,30042025,1
DQTrx600910,DQProduk-003,30042025,1
DQTrx600911,DQProduk-009,30042025,2
DQTrx600915,DQProduk-003,30042025,6
DQTrx600916,DQProduk-019,30042025,1
DQTrx600923,DQProduk-001,30042025,1
DQTrx600925,DQProduk-019,30042025,3
DQTrx600928,DQProduk-001,30042025,1
DQTrx600931,DQProduk-019,30042025,3
DQTrx600936,DQProduk-009,30042025,1
DQTrx600938,DQProduk-009,30042025,1
DQTrx600942,DQProduk-019,30042025,5
DQTrx600945,DQProduk-003,30042025,1
DQTrx600946,DQProduk-003,30042025,5
DQTrx600949,DQProduk-009,30042025,3
DQTrx600951,DQProduk-003,30042025,1
DQTrx600955,DQProduk-001,30042025,1
DQTrx600958,DQProduk-003,30042025,1
DQTrx600965,DQProduk-003,30042025,3
DQTrx600969,DQProduk-019,30042025,5
DQTrx600971,DQProduk-003,30042025,6
DQTrx600972,DQProduk-019,30042025,2
DQTrx600977,DQProduk-009,30042025,1
DQTrx600980,DQProduk-001,30042025,1
DQTrx600981,DQProduk-001,30042025,2
DQTrx600985,DQProduk-001,30042025,1
DQTrx600987,DQProduk-019,30042025,1
DQTrx600993,DQProduk-019,30042025,1
DQTrx601000,DQProduk-003,30042025,1
DQTrx601004,DQProduk-001,30042025,1
DQTrx601008,DQProduk-019,30042025,4
DQTrx601011,DQProduk-009,30042025,5
DQTrx601020,DQProduk-019,30042025,3
DQTrx601022,DQProduk-001,30042025,1
DQTrx601025,DQProduk-019,30042025,1
DQTrx601026,DQProduk-009,30042025,1
DQTrx601028,DQProduk-001,30042025,1
DQTrx601029,DQProduk-019,30042025,5
DQTrx601030,DQProduk-001,30042025,1
DQTrx601033,DQProduk-019,30042025,1
DQTrx601036,DQProduk-003,30042025,1
DQTrx601039,DQProduk-001,30042025,1
DQTrx601050,DQProduk-019,30042025,1
DQTrx601055,DQProduk-009,30042025,2
DQTrx601058,DQProduk-001,30042025,1
DQTrx601061,DQProduk-019,30042025,5
DQTrx601070,DQProduk-003,30042025,3
DQTrx601082,DQProduk-019,30042025,1
DQTrx601083,DQProduk-019,30042025,1
DQTrx601086,DQProduk-009,30042025,1
DQTrx601089,DQProduk-019,30042025,7
DQTrx601093,DQProduk-001,30042025,1
DQTrx601094,DQProduk-019,30042025,8
DQTrx601097,DQProduk-009,30042025,1
DQTrx601098,DQProduk-001,30042025,1
DQTrx601104,DQProduk-001,30042025,1
DQTrx601105,DQProduk-001,30042025,1
DQTrx601106,DQProduk-019,30042025,1
DQTrx601107,DQProduk-019,30042025,2
DQTrx601112,DQProduk-019,30042025,1
DQTrx601114,DQProduk-019,30042025,2
DQTrx601116,DQProduk-009,30042025,1
DQTrx601124,DQProduk-019,30042025,5
DQTrx601128,DQProduk-019,30042025,1
DQTrx601131,DQProduk-001,30042025,1
DQTrx601134,DQProduk-001,30042025,1
DQTrx601137,DQProduk-001,30042025,1
DQTrx601138,DQProduk-019,30042025,3
DQTrx601148,DQProduk-003,30042025,2
DQTrx601149,DQProduk-019,30042025,1
DQTrx601150,DQProduk-019,30042025,1
DQTrx601161,DQProduk-003,30042025,8
DQTrx601163,DQProduk-019,30042025,1
DQTrx601167,DQProduk-003,30042025,1
DQTrx601169,DQProduk-019,30042025,1
DQTrx601175,DQProduk-009,30042025,1
DQTrx601177,DQProduk-019,30042025,2
DQTrx601182,DQProduk-009,30042025,3
DQTrx601184,DQProduk-019,30042025,1
DQTrx601186,DQProduk-019,30042025,3
DQTrx601188,DQProduk-009,30042025,6
DQTrx601190,DQProduk-019,30042025,6
DQTrx601192,DQProduk-003,30042025,1
DQTrx601193,DQProduk-019,30042025,6
DQTrx601194,DQProduk-003,30042025,3
DQTrx601195,DQProduk-001,30042025,1
DQTrx601196,DQProduk-009,30042025,2
DQTrx601199,DQProduk-009,30042025,2
DQTrx601200,DQProduk-019,30042025,3
DQTrx601203,DQProduk-009,30042025,3
DQTrx601204,DQProduk-019,30042025,1
DQTrx601208,DQProduk-019,30042025,4
DQTrx601211,DQProduk-003,30042025,1
DQTrx601212,DQProduk-019,30042025,1
DQTrx601213,DQProduk-009,30042025,3
DQTrx601216,DQProduk-009,30042025,1
DQTrx601217,DQProduk-001,30042025,1
DQTrx601218,DQProduk-009,30042025,1
DQTrx601225,DQProduk-003,30042025,1
DQTrx601229,DQProduk-001,30042025,1
DQTrx601230,DQProduk-001,30042025,1
DQTrx601231,DQProduk-019,30042025,1
DQTrx601232,DQProduk-019,30042025,1
DQTrx601238,DQProduk-019,30042025,5
DQTrx601239,DQProduk-003,30042025,1
DQTrx601240,DQProduk-001,30042025,1
DQTrx601241,DQProduk-019,30042025,1
DQTrx601242,DQProduk-001,30042025,1
DQTrx601250,DQProduk-019,30042025,3
DQTrx601252,DQProduk-001,30042025,1
DQTrx601256,DQProduk-019,30042025,1
DQTrx601262,DQProduk-009,30042025,1
DQTrx601266,DQProduk-019,30042025,3
DQTrx601273,DQProduk-019,30042025,3
DQTrx601276,DQProduk-001,30042025,1
DQTrx601277,DQProduk-019,30042025,5
DQTrx601280,DQProduk-019,30042025,6
DQTrx601281,DQProduk-019,30042025,1
DQTrx601283,DQProduk-003,1052025,2
DQTrx601295,DQProduk-001,1052025,1
DQTrx601297,DQProduk-003,1052025,3
DQTrx601298,DQProduk-019,1052025,2
DQTrx601299,DQProduk-019,1052025,2
DQTrx601301,DQProduk-019,1052025,1
DQTrx601302,DQProduk-009,1052025,1
DQTrx601304,DQProduk-009,1052025,1
DQTrx601305,DQProduk-003,1052025,1
DQTrx601307,DQProduk-019,1052025,4
DQTrx601308,DQProduk-019,1052025,2
DQTrx601317,DQProduk-009,1052025,1
DQTrx601318,DQProduk-009,1052025,1
DQTrx601319,DQProduk-019,1052025,3
DQTrx601321,DQProduk-003,1052025,1
DQTrx601336,DQProduk-009,1052025,3
DQTrx601345,DQProduk-019,1052025,2
DQTrx601346,DQProduk-001,1052025,1
DQTrx601349,DQProduk-019,1052025,1
DQTrx601355,DQProduk-003,1052025,3
DQTrx601356,DQProduk-001,1052025,1
DQTrx601358,DQProduk-003,1052025,1
DQTrx601373,DQProduk-003,1052025,1
DQTrx601380,DQProduk-003,1052025,1
DQTrx601383,DQProduk-003,1052025,1
DQTrx601386,DQProduk-001,1052025,1
DQTrx601390,DQProduk-019,1052025,3
DQTrx601392,DQProduk-001,1052025,1
DQTrx601393,DQProduk-019,1052025,1
DQTrx601399,DQProduk-019,1052025,1
DQTrx601407,DQProduk-019,1052025,1
DQTrx601417,DQProduk-003,1052025,6
DQTrx601420,DQProduk-001,1052025,1
DQTrx601421,DQProduk-019,1052025,3
DQTrx601424,DQProduk-001,1052025,3
DQTrx601427,DQProduk-019,1052025,1
DQTrx601430,DQProduk-009,1052025,1
DQTrx601435,DQProduk-001,1052025,1
DQTrx601436,DQProduk-001,1052025,2
DQTrx601442,DQProduk-009,1052025,1
DQTrx601443,DQProduk-009,1052025,1
DQTrx601444,DQProduk-001,1052025,1
DQTrx601445,DQProduk-009,1052025,1
DQTrx601447,DQProduk-019,1052025,2
DQTrx601457,DQProduk-019,1052025,2
DQTrx601461,DQProduk-001,1052025,1
DQTrx601465,DQProduk-001,1052025,1
DQTrx601469,DQProduk-019,1052025,3
DQTrx601470,DQProduk-019,1052025,3
DQTrx601472,DQProduk-009,1052025,1
DQTrx601473,DQProduk-003,1052025,1
DQTrx601478,DQProduk-019,1052025,4
DQTrx601479,DQProduk-009,1052025,1
DQTrx601481,DQProduk-009,1052025,1
DQTrx601482,DQProduk-019,1052025,1
DQTrx601490,DQProduk-003,1052025,3
DQTrx601491,DQProduk-009,1052025,3
DQTrx601504,DQProduk-003,1052025,1
